Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	TotalPeptides/Length	SpectralCount/Length	UniqueSpectralCount/Length	TotalSpectralCount/Length	C_01 Spectral Count	C_02 Spectral Count	C_03 Spectral Count	C_04 Spectral Count	C_05 Spectral Count	C_06 Spectral Count	C_07 Spectral Count	C_08 Spectral Count	T_01 Spectral Count	T_02 Spectral Count	T_03 Spectral Count	T_04 Spectral Count	T_05 Spectral Count	T_06 Spectral Count	T_07 Spectral Count	C_01 Unique Spectral Count	C_02 Unique Spectral Count	C_03 Unique Spectral Count	C_04 Unique Spectral Count	C_05 Unique Spectral Count	C_06 Unique Spectral Count	C_07 Unique Spectral Count	C_08 Unique Spectral Count	T_01 Unique Spectral Count	T_02 Unique Spectral Count	T_03 Unique Spectral Count	T_04 Unique Spectral Count	T_05 Unique Spectral Count	T_06 Unique Spectral Count	T_07 Unique Spectral Count	C_01 Total Spectral Count	C_02 Total Spectral Count	C_03 Total Spectral Count	C_04 Total Spectral Count	C_05 Total Spectral Count	C_06 Total Spectral Count	C_07 Total Spectral Count	C_08 Total Spectral Count	T_01 Total Spectral Count	T_02 Total Spectral Count	T_03 Total Spectral Count	T_04 Total Spectral Count	T_05 Total Spectral Count	T_06 Total Spectral Count	T_07 Total Spectral Count	C_01 Intensity	C_02 Intensity	C_03 Intensity	C_04 Intensity	C_05 Intensity	C_06 Intensity	C_07 Intensity	C_08 Intensity	T_01 Intensity	T_02 Intensity	T_03 Intensity	T_04 Intensity	T_05 Intensity	T_06 Intensity	T_07 Intensity	C_01 MaxLFQ Intensity	C_02 MaxLFQ Intensity	C_03 MaxLFQ Intensity	C_04 MaxLFQ Intensity	C_05 MaxLFQ Intensity	C_06 MaxLFQ Intensity	C_07 MaxLFQ Intensity	C_08 MaxLFQ Intensity	T_01 MaxLFQ Intensity	T_02 MaxLFQ Intensity	T_03 MaxLFQ Intensity	T_04 MaxLFQ Intensity	T_05 MaxLFQ Intensity	T_06 MaxLFQ Intensity	T_07 MaxLFQ Intensity	Indistinguishable Proteins
sp|Q86SF2|GALT7_HUMAN	Q86SF2	GALT7_HUMAN	GALNT7	657	Homo sapiens	1:Experimental evidence at protein level	N-acetylgalactosaminyltransferase 7	1.0	0.999	3	3	3	3	0.0045662100456621	0.0045662100456621	0.0045662100456621	0.0045662100456621	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0.0	0.0	0.0	0.0	0.0	11221237.0	10941743.0	0.0	0.0	0.0	0.0	0.0	5548377.0	0.0	3701092.5	0.0	0.0	0.0	0.0	0.0	11221237.0	10941743.0	0.0	0.0	0.0	0.0	0.0	4544054.0	0.0	0.0	
sp|Q86SX6|GLRX5_HUMAN	Q86SX6	GLRX5_HUMAN	GLRX5	157	Homo sapiens	1:Experimental evidence at protein level	Glutaredoxin-related protein 5, mitochondrial	0.9998	0.999	2	2	2	2	0.012738853503184714	0.012738853503184714	0.012738853503184714	0.012738853503184714	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8438592.0	10007400.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8438592.0	10007400.0	0.0	0.0	
sp|Q86SZ2|TPC6B_HUMAN	Q86SZ2	TPC6B_HUMAN	TRAPPC6B	158	Homo sapiens	1:Experimental evidence at protein level	Trafficking protein particle complex subunit 6B	0.9238	0.999	1	3	3	3	0.006329113924050633	0.0189873417721519	0.0189873417721519	0.0189873417721519	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2604820.5	1295674.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2604820.5	1295674.1	0.0	
sp|Q86TI2|DPP9_HUMAN	Q86TI2	DPP9_HUMAN	DPP9	863	Homo sapiens	1:Experimental evidence at protein level	Dipeptidyl peptidase 9	1.0	0.999	3	6	6	6	0.0034762456546929316	0.006952491309385863	0.006952491309385863	0.006952491309385863	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33350864.0	9550898.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15748418.0	9550898.0	0.0	0.0	0.0	
sp|Q86TP1|PRUN1_HUMAN	Q86TP1	PRUN1_HUMAN	PRUNE1	453	Homo sapiens	1:Experimental evidence at protein level	Exopolyphosphatase PRUNE1	0.9032	0.9987	1	2	2	2	0.002207505518763797	0.004415011037527594	0.004415011037527594	0.004415011037527594	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6050004.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q86TS9|RM52_HUMAN	Q86TS9	RM52_HUMAN	MRPL52	123	Homo sapiens	1:Experimental evidence at protein level	Large ribosomal subunit protein mL52	0.9238	0.999	1	1	1	1	0.008130081300813009	0.008130081300813009	0.008130081300813009	0.008130081300813009	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q86TX2|ACOT1_HUMAN	Q86TX2	ACOT1_HUMAN	ACOT1	421	Homo sapiens	1:Experimental evidence at protein level	Acyl-coenzyme A thioesterase 1	1.0	0.999	5	16	0	16	0.011876484560570071	0.03800475059382423	0.0	0.03800475059382423	0	0	0	2	1	3	0	0	0	0	0	6	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	0	0	0	0	0	6	3	1	0	0.0	0.0	0.0	15812104.0	22389418.0	27308148.0	0.0	0.0	0.0	0.0	0.0	46505856.0	26800122.0	4640936.0	0.0	0.0	0.0	0.0	8053068.0	12847632.0	17905266.0	0.0	0.0	0.0	0.0	0.0	16572431.0	12516202.0	3702035.0	0.0	
sp|Q86U38|NOP9_HUMAN	Q86U38	NOP9_HUMAN	NOP9	636	Homo sapiens	1:Experimental evidence at protein level	Nucleolar protein 9	1.0	0.999	2	6	6	6	0.0031446540880503146	0.009433962264150943	0.009433962264150943	0.009433962264150943	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6123692.0	5269591.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3455470.8	2972042.5	0.0	
sp|Q86U42|PABP2_HUMAN	Q86U42	PABP2_HUMAN	PABPN1	306	Homo sapiens	1:Experimental evidence at protein level	Polyadenylate-binding protein 2	1.0	0.999	6	37	29	37	0.0196078431372549	0.12091503267973856	0.09477124183006536	0.12091503267973856	0	0	0	0	4	0	0	0	2	0	5	5	14	7	0	0	0	0	0	3	0	0	0	0	0	5	5	10	6	0	0	0	0	0	4	0	0	0	2	0	5	5	14	7	0	0.0	0.0	0.0	0.0	49533704.0	0.0	0.0	0.0	26038128.0	0.0	33574176.0	22355882.0	150602016.0	48666376.0	0.0	0.0	0.0	0.0	0.0	28740898.0	0.0	0.0	0.0	14591087.0	0.0	21841438.0	15392611.0	35091712.0	17714098.0	0.0	
sp|Q86U44|MTA70_HUMAN	Q86U44	MTA70_HUMAN	METTL3	580	Homo sapiens	1:Experimental evidence at protein level	N(6)-adenosine-methyltransferase catalytic subunit METTL3	0.9237	0.999	1	1	1	1	0.0017241379310344827	0.0017241379310344827	0.0017241379310344827	0.0017241379310344827	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4613015.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q86U86|PB1_HUMAN	Q86U86	PB1_HUMAN	PBRM1	1689	Homo sapiens	1:Experimental evidence at protein level	Protein polybromo-1	0.9238	0.999	1	1	1	1	0.0005920663114268798	0.0005920663114268798	0.0005920663114268798	0.0005920663114268798	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q86UE4|LYRIC_HUMAN	Q86UE4	LYRIC_HUMAN	MTDH	582	Homo sapiens	1:Experimental evidence at protein level	Protein LYRIC	1.0	0.999	6	9	9	9	0.010309278350515464	0.015463917525773196	0.015463917525773196	0.015463917525773196	1	0	0	0	1	0	0	0	2	0	0	1	4	0	0	1	0	0	0	1	0	0	0	2	0	0	1	4	0	0	1	0	0	0	1	0	0	0	2	0	0	1	4	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14530439.0	0.0	0.0	10564777.0	41968204.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12796522.0	13669688.0	0.0	0.0	
sp|Q86UP2|KTN1_HUMAN	Q86UP2	KTN1_HUMAN	KTN1	1357	Homo sapiens	1:Experimental evidence at protein level	Kinectin	1.0	0.999	20	101	101	101	0.014738393515106854	0.07442888725128961	0.07442888725128961	0.07442888725128961	0	1	2	5	9	7	6	0	12	2	12	9	19	17	0	0	1	2	5	9	7	6	0	12	2	12	9	19	17	0	0	1	2	5	9	7	6	0	12	2	12	9	19	17	0	0.0	0.0	22318804.0	102043952.0	191835808.0	115597576.0	83473640.0	0.0	52880120.0	22694260.0	108786992.0	143303088.0	192926112.0	144547760.0	0.0	0.0	0.0	14681205.0	31158562.0	31165626.0	24523286.0	27055176.0	0.0	25605484.0	14893009.0	20817776.0	22866168.0	24950536.0	24506642.0	0.0	
sp|Q86UU1|PHLB1_HUMAN	Q86UU1	PHLB1_HUMAN	PHLDB1	1377	Homo sapiens	1:Experimental evidence at protein level	Pleckstrin homology-like domain family B member 1	0.9172	0.9989	1	7	7	7	0.0007262164124909223	0.005083514887436456	0.005083514887436456	0.005083514887436456	0	0	1	1	1	1	0	0	0	0	1	2	0	0	0	0	0	1	1	1	1	0	0	0	0	1	2	0	0	0	0	0	1	1	1	1	0	0	0	0	1	2	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q86UX7|URP2_HUMAN	Q86UX7	URP2_HUMAN	FERMT3	667	Homo sapiens	1:Experimental evidence at protein level	Fermitin family homolog 3	1.0	0.999	18	112	112	112	0.026986506746626688	0.1679160419790105	0.1679160419790105	0.1679160419790105	0	4	2	4	4	4	21	0	9	7	22	4	2	26	3	0	4	2	4	4	4	21	0	9	7	22	4	2	26	3	0	4	2	4	4	4	21	0	9	7	22	4	2	26	3	0.0	50135240.0	15647925.0	57450436.0	81948376.0	178660096.0	294685440.0	0.0	56574624.0	96931976.0	161341168.0	47317536.0	60272952.0	252056896.0	20964302.0	0.0	30432814.0	29478588.0	28122108.0	36374620.0	27936890.0	62648656.0	0.0	19867588.0	37862988.0	35865864.0	18968458.0	21183882.0	54503536.0	15701971.0	
sp|Q86UY8|NT5D3_HUMAN	Q86UY8	NT5D3_HUMAN	NT5DC3	548	Homo sapiens	1:Experimental evidence at protein level	5'-nucleotidase domain-containing protein 3	1.0	0.999	5	14	14	14	0.009124087591240875	0.025547445255474453	0.025547445255474453	0.025547445255474453	0	0	0	0	1	0	0	0	0	0	1	0	12	0	0	0	0	0	0	1	0	0	0	0	0	1	0	12	0	0	0	0	0	0	1	0	0	0	0	0	1	0	12	0	0	0.0	0.0	0.0	0.0	6107124.0	0.0	0.0	0.0	0.0	0.0	6062747.5	0.0	53530480.0	0.0	0.0	0.0	0.0	0.0	0.0	6107124.0	0.0	0.0	0.0	0.0	0.0	6062747.5	0.0	15483994.0	0.0	0.0	
sp|Q86V48|LUZP1_HUMAN	Q86V48	LUZP1_HUMAN	LUZP1	1076	Homo sapiens	1:Experimental evidence at protein level	Leucine zipper protein 1	0.9182	0.9989	1	1	1	1	0.0009293680297397769	0.0009293680297397769	0.0009293680297397769	0.0009293680297397769	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4032318.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q86V81|THOC4_HUMAN	Q86V81	THOC4_HUMAN	ALYREF	257	Homo sapiens	1:Experimental evidence at protein level	THO complex subunit 4	1.0	0.999	7	89	89	89	0.027237354085603113	0.3463035019455253	0.3463035019455253	0.3463035019455253	0	0	2	1	7	4	1	0	18	2	13	6	22	13	0	0	0	2	1	7	4	1	0	18	2	13	6	22	13	0	0	0	2	1	7	4	1	0	18	2	13	6	22	13	0	0.0	0.0	18393384.0	9892873.0	301320320.0	68192384.0	18257298.0	0.0	367454624.0	17994068.0	214760592.0	196674832.0	470283392.0	281473632.0	0.0	0.0	0.0	38999976.0	20976120.0	90808688.0	50286120.0	38711428.0	0.0	110431824.0	55062800.0	64618524.0	68813096.0	112606760.0	80771544.0	0.0	
sp|Q86V88|MGDP1_HUMAN	Q86V88	MGDP1_HUMAN	MDP1	176	Homo sapiens	1:Experimental evidence at protein level	Magnesium-dependent phosphatase 1	0.9146	0.9989	1	1	1	1	0.005681818181818182	0.005681818181818182	0.005681818181818182	0.005681818181818182	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3120583.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q86VB7|C163A_HUMAN	Q86VB7	C163A_HUMAN	CD163	1156	Homo sapiens	1:Experimental evidence at protein level	Scavenger receptor cysteine-rich type 1 protein M130	1.0	0.999	21	82	82	82	0.018166089965397925	0.07093425605536333	0.07093425605536333	0.07093425605536333	0	11	0	2	10	4	3	0	3	38	3	1	0	7	0	0	11	0	2	10	4	3	0	3	38	3	1	0	7	0	0	11	0	2	10	4	3	0	3	38	3	1	0	7	0	0.0	137382048.0	39033884.0	56027128.0	173890944.0	65675232.0	58820368.0	0.0	29894636.0	594366590.0	62689252.0	32616754.0	15580075.0	62209264.0	0.0	0.0	22316454.0	15008461.0	15848420.0	20754662.0	15564799.0	21343710.0	0.0	10541539.0	42744104.0	14368577.0	10253178.0	6769088.5	13768470.0	0.0	
sp|Q86VN1|VPS36_HUMAN	Q86VN1	VPS36_HUMAN	VPS36	386	Homo sapiens	1:Experimental evidence at protein level	Vacuolar protein-sorting-associated protein 36	1.0	0.999	5	7	7	7	0.012953367875647668	0.018134715025906734	0.018134715025906734	0.018134715025906734	0	0	0	0	0	0	0	0	3	0	0	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0	0	4	0	0.0	0.0	0.0	0.0	10581423.0	5710821.5	0.0	0.0	25375520.0	0.0	0.0	17628764.0	0.0	27060480.0	0.0	0.0	0.0	0.0	0.0	9610310.0	8273685.0	0.0	0.0	13607500.0	0.0	0.0	10072830.0	0.0	10901736.0	0.0	
sp|Q86VP6|CAND1_HUMAN	Q86VP6	CAND1_HUMAN	CAND1	1230	Homo sapiens	1:Experimental evidence at protein level	Cullin-associated NEDD8-dissociated protein 1	1.0	0.999	27	170	163	170	0.02195121951219512	0.13821138211382114	0.13252032520325202	0.13821138211382114	6	4	6	6	14	9	4	5	5	6	13	24	49	19	0	6	4	6	6	12	9	4	5	5	6	12	22	48	18	0	6	4	6	6	14	9	4	5	5	6	13	24	49	19	0	123820768.0	74258944.0	206679072.0	180076512.0	401799584.0	254894896.0	76155376.0	45412748.0	33884180.0	81919008.0	219370096.0	372068992.0	608547200.0	175504896.0	0.0	49723916.0	39892572.0	56967756.0	53599400.0	81708136.0	48209472.0	27255136.0	22290834.0	56509380.0	48904404.0	54482948.0	68918264.0	89793232.0	53995192.0	0.0	
sp|Q86VS8|HOOK3_HUMAN	Q86VS8	HOOK3_HUMAN	HOOK3	718	Homo sapiens	1:Experimental evidence at protein level	Protein Hook homolog 3	0.8829	0.9984	1	2	2	2	0.001392757660167131	0.002785515320334262	0.002785515320334262	0.002785515320334262	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q86W42|THOC6_HUMAN	Q86W42	THOC6_HUMAN	THOC6	341	Homo sapiens	1:Experimental evidence at protein level	THO complex subunit 6	1.0	0.999	3	9	9	9	0.008797653958944282	0.026392961876832845	0.026392961876832845	0.026392961876832845	0	0	0	0	2	0	0	0	0	0	0	0	5	2	0	0	0	0	0	2	0	0	0	0	0	0	0	5	2	0	0	0	0	0	2	0	0	0	0	0	0	0	5	2	0	0.0	0.0	0.0	0.0	4276206.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25403954.0	3507354.2	0.0	0.0	0.0	0.0	0.0	5738479.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8348718.0	4706714.5	0.0	
sp|Q86WA6|BPHL_HUMAN	Q86WA6	BPHL_HUMAN	BPHL	291	Homo sapiens	1:Experimental evidence at protein level	Serine hydrolase BPHL	0.9238	0.999	1	5	5	5	0.003436426116838488	0.01718213058419244	0.01718213058419244	0.01718213058419244	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16768103.0	16576643.0	9702976.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16768103.0	16576643.0	9702976.0	0.0	
sp|Q86WQ0|NR2CA_HUMAN	Q86WQ0	NR2CA_HUMAN	NR2C2AP	139	Homo sapiens	1:Experimental evidence at protein level	Nuclear receptor 2C2-associated protein	1.0	0.999	2	5	5	5	0.014388489208633094	0.03597122302158273	0.03597122302158273	0.03597122302158273	0	0	0	0	0	0	0	0	3	0	1	0	0	1	0	0	0	0	0	0	0	0	0	3	0	1	0	0	1	0	0	0	0	0	0	0	0	0	3	0	1	0	0	1	0	0.0	0.0	12328228.0	0.0	9511297.0	0.0	0.0	0.0	25776800.0	0.0	11157800.0	0.0	14022134.0	7757320.5	0.0	0.0	0.0	12810776.0	0.0	9883585.0	0.0	0.0	0.0	7996265.5	0.0	11594535.0	0.0	14570984.0	8060955.5	0.0	
sp|Q86WR0|CCD25_HUMAN	Q86WR0	CCD25_HUMAN	CCDC25	208	Homo sapiens	1:Experimental evidence at protein level	Coiled-coil domain-containing protein 25	0.9238	0.999	1	1	1	1	0.004807692307692308	0.004807692307692308	0.004807692307692308	0.004807692307692308	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q86WU2|LDHD_HUMAN	Q86WU2	LDHD_HUMAN	LDHD	507	Homo sapiens	1:Experimental evidence at protein level	Probable D-lactate dehydrogenase, mitochondrial	0.9238	0.999	1	3	3	3	0.0019723865877712033	0.005917159763313609	0.005917159763313609	0.005917159763313609	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	11170249.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q86X10|RLGPB_HUMAN	Q86X10	RLGPB_HUMAN	RALGAPB	1494	Homo sapiens	1:Experimental evidence at protein level	Ral GTPase-activating protein subunit beta	1.0	0.999	3	5	5	5	0.002008032128514056	0.0033467202141900937	0.0033467202141900937	0.0033467202141900937	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2283920.5	3706121.2	12740848.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2176846.0	4280393.0	6653124.5	0.0	
sp|Q86X29|LSR_HUMAN	Q86X29	LSR_HUMAN	LSR	649	Homo sapiens	1:Experimental evidence at protein level	Lipolysis-stimulated lipoprotein receptor	0.992	0.999	2	2	2	2	0.0030816640986132513	0.0030816640986132513	0.0030816640986132513	0.0030816640986132513	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q86X55|CARM1_HUMAN	Q86X55	CARM1_HUMAN	CARM1	608	Homo sapiens	1:Experimental evidence at protein level	Histone-arginine methyltransferase CARM1	1.0	0.999	4	26	26	26	0.006578947368421052	0.04276315789473684	0.04276315789473684	0.04276315789473684	2	0	1	1	1	2	1	1	0	0	1	5	7	4	0	2	0	1	1	1	2	1	1	0	0	1	5	7	4	0	2	0	1	1	1	2	1	1	0	0	1	5	7	4	0	13708065.0	0.0	10757630.0	9191047.0	7336877.0	8897174.0	6951813.0	0.0	0.0	0.0	0.0	28358342.0	54028384.0	20694152.0	0.0	13769308.0	0.0	10805692.0	9232110.0	7369656.0	8936924.0	6982871.5	0.0	0.0	0.0	0.0	12677628.0	27603202.0	12093132.0	0.0	
sp|Q86X76|NIT1_HUMAN	Q86X76	NIT1_HUMAN	NIT1	327	Homo sapiens	1:Experimental evidence at protein level	Deaminated glutathione amidase	1.0	0.999	5	13	13	13	0.01529051987767584	0.039755351681957186	0.039755351681957186	0.039755351681957186	1	1	1	0	0	0	1	0	2	0	0	0	3	4	0	1	1	1	0	0	0	1	0	2	0	0	0	3	4	0	1	1	1	0	0	0	1	0	2	0	0	0	3	4	0	0.0	0.0	20830544.0	0.0	17415656.0	41477564.0	0.0	0.0	50033264.0	0.0	12815166.0	27256782.0	44012720.0	87902144.0	0.0	0.0	0.0	25565982.0	0.0	17968636.0	22946832.0	0.0	0.0	26153768.0	0.0	13222072.0	21090964.0	18204126.0	33188820.0	0.0	
sp|Q86XP3|DDX42_HUMAN	Q86XP3	DDX42_HUMAN	DDX42	938	Homo sapiens	1:Experimental evidence at protein level	ATP-dependent RNA helicase DDX42	1.0	0.999	7	25	25	25	0.007462686567164179	0.026652452025586353	0.026652452025586353	0.026652452025586353	0	0	0	0	1	0	0	0	7	0	2	1	6	8	0	0	0	0	0	1	0	0	0	7	0	2	1	6	8	0	0	0	0	0	1	0	0	0	7	0	2	1	6	8	0	0.0	0.0	0.0	4578574.0	7140640.5	0.0	0.0	0.0	36626468.0	0.0	13982438.0	33009660.0	66510880.0	38204704.0	0.0	0.0	0.0	0.0	6154446.5	9598336.0	0.0	0.0	0.0	12820783.0	0.0	8960966.0	8743593.0	13194196.0	14440887.0	0.0	
sp|Q86Y39|NDUAB_HUMAN	Q86Y39	NDUAB_HUMAN	NDUFA11	141	Homo sapiens	1:Experimental evidence at protein level	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 11	0.9998	0.999	1	11	11	11	0.0070921985815602835	0.07801418439716312	0.07801418439716312	0.07801418439716312	0	0	0	2	2	2	0	0	0	0	0	0	3	1	1	0	0	0	2	2	2	0	0	0	0	0	0	3	1	1	0	0	0	2	2	2	0	0	0	0	0	0	3	1	1	0.0	0.0	0.0	20890882.0	7620164.0	11890264.0	0.0	0.0	0.0	0.0	0.0	0.0	6682203.5	0.0	0.0	0.0	0.0	0.0	20890882.0	7620164.0	11890264.0	0.0	0.0	0.0	0.0	0.0	0.0	6682203.5	0.0	0.0	
sp|Q86Y46|K2C73_HUMAN	Q86Y46	K2C73_HUMAN	KRT73	540	Homo sapiens	1:Experimental evidence at protein level	Keratin, type II cytoskeletal 73	1.0	0.999	9	12	12	156	0.016666666666666666	0.022222222222222223	0.022222222222222223	0.28888888888888886	0	0	1	4	2	1	0	0	0	2	0	1	0	0	1	0	0	1	4	2	1	0	0	0	2	0	1	0	0	1	3	7	10	15	10	13	17	6	12	20	8	16	6	4	9	0.0	0.0	0.0	4933092.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
