U965_HCC1806	U965_MCF10A	U965_MCF7	U965_MDA231	U965_T47D	con_HCC1806	con_MCF10A	con_MCF7	con_MDA231	con_T47D	Organism	Protein.Existence	Protein.Length	Number.Of.Imputations	Normal_vs_Basal_logFC	Normal_vs_Basal_AveExpr	Normal_vs_Basal_t	Normal_vs_Basal_P.Value	Normal_vs_Basal_adj.P.Val	Normal_vs_Basal_B	Normal_vs_Basal_-log(P.Value)	Normal_vs_Basal_-log(adj.P.Val)	Protein	Protein.ID	Entry.Name	Gene	Description	Indistinguishable.Proteins	Normal_vs_Basal_Valid	Normal_vs_Basal_Significant
21.359243392944336	18.63574981689453	19.60629653930664	20.590476989746094	17.80762481689453	21.388965606689453	19.064926147460938	20.023591995239258	21.509904861450195	17.749406814575195	Homo sapiens	1:Experimental evidence at protein level	2012	4	2.38323965766931	19.766127785387	3.3802066771974	0.00549561625327794	0.0438920952533106	-2.08545875441031	2.25998360071241	1.35761368697841	sp|Q92621|NU205_HUMAN	Q92621	NU205_HUMAN	NUP205	Nuclear pore complex protein Nup205		+	+
21.6168212890625	20.6239070892334	21.360469818115234	21.16461753845215	21.745223999023438	21.183311462402344	21.5014705657959	19.285690307617188	20.583953857421875	18.862611770629883	Homo sapiens	1:Experimental evidence at protein level	395	1	0.113409489661045	20.7909155960864	0.132144093369626	0.897069026810339	0.95008690095441	-6.16094498855415	0.0471741379933145	0.0222366695754441	sp|Q92665|RT31_HUMAN	Q92665	RT31_HUMAN	MRPS31	Small ribosomal subunit protein mS31		+	
18.790172576904297	18.305585861206055	20.022653579711914	17.53065299987793	20.36670684814453	18.07954978942871	18.67892837524414	19.46879005432129	18.58966636657715	19.116552352905273	Homo sapiens	1:Experimental evidence at protein level	438	6	-0.21458278502033	18.8979319491352	-0.415225713677868	0.685334135296692	0.831839514491657	-6.08124510495141	0.164097636194006	0.0799604533891166	sp|Q92685|ALG3_HUMAN	Q92685	ALG3_HUMAN	ALG3	Dol-P-Man:Man(5)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase		+	
20.572917938232422	19.97365379333496	20.04079246520996	19.918724060058594	18.628421783447266	20.157825469970703	18.172344207763672	19.482158660888672	18.267263412475586	17.761674880981445	Homo sapiens	1:Experimental evidence at protein level	391	4	0.67997219072442	19.2970438406669	0.802534333417174	0.437912600435175	0.656868900652763	-5.84503723407133	0.358612558300142	0.182521299244461	sp|Q92785|REQU_HUMAN	Q92785	REQU_HUMAN	DPF2	Zinc finger protein ubi-d4		+	
19.959585189819336	19.95718765258789	19.838558197021484	19.95534896850586	19.318450927734375	20.524595260620117	21.241809844970703	20.824207305908203	21.415525436401367	18.606657028198242	Homo sapiens	1:Experimental evidence at protein level	592	1	-0.0980710301956123	20.1584419728863	-0.13707405854991	0.893254431499053	0.947644631075108	-6.1602577541582	0.0490248205542253	0.0233544935664172	sp|Q92804|RBP56_HUMAN	Q92804	RBP56_HUMAN	TAF15	TATA-binding protein-associated factor 2N		+	
23.191211700439453	21.704179763793945	23.375520706176758	21.894290924072266	21.99064064025879	22.148828506469727	21.75371551513672	21.73887062072754	21.497270584106445	21.256542205810547	Homo sapiens	1:Experimental evidence at protein level	729	0	0.487838680842085	22.0546335596585	0.725471112671214	0.48212799015543	0.695554074969457	-5.90313332242219	0.316837654625303	0.157669100685686	sp|Q92841|DDX17_HUMAN	Q92841	DDX17_HUMAN	DDX17	Probable ATP-dependent RNA helicase DDX17		+	
20.421953201293945	18.344684600830078	19.8741397857666	17.100318908691406	18.938411712646484	20.739852905273438	18.32061195373535	19.788881301879883	19.68303871154785	21.107454299926758	Homo sapiens	1:Experimental evidence at protein level	1312	4	1.17149342707965	19.4325464633149	1.2613301648285	0.231255014678739	0.460220957526771	-5.39754619432281	0.635908840972966	0.337033608329283	sp|Q92878|RAD50_HUMAN	Q92878	RAD50_HUMAN	RAD50	DNA repair protein RAD50		+	
20.860864639282227	21.063312530517578	20.497116088867188	20.821964263916016	20.785072326660156	18.274248123168945	20.71514892578125	17.868175506591797	19.827651977539062	17.982065200805664	Homo sapiens	1:Experimental evidence at protein level	1129	3	-0.904245483014762	19.8687956824979	-0.86702355520778	0.403001785828405	0.632283240912141	-5.79241121858408	0.394693029358385	0.199088329298338	sp|Q92900|RENT1_HUMAN	Q92900	RENT1_HUMAN	UPF1	Regulator of nonsense transcripts 1		+	
20.396326065063477	20.05817222595215	21.161052703857422	20.529333114624023	17.39436912536621	20.83771514892578	19.512985229492188	21.149627685546875	21.450153350830078	18.450664520263672	Homo sapiens	1:Experimental evidence at protein level	531	3	1.04302744297326	20.0876652218899	1.07544103668647	0.303409734236205	0.53342021840492	-5.59862393716495	0.517970489939357	0.272930527125187	sp|Q92925|SMRD2_HUMAN	Q92925	SMRD2_HUMAN	SMARCD2	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 2		+	
18.625507354736328	17.74905776977539	19.648738861083984	21.485652923583984	17.03564453125	19.603595733642578	19.481101989746094	19.8870849609375	22.030710220336914	17.74868392944336	Homo sapiens	1:Experimental evidence at protein level	207	5	1.85442456202529	19.3232716623326	1.77581397041542	0.101208138543279	0.260990247211227	-4.72639783205366	0.99478456276973	0.583375721249783	sp|Q92930|RAB8B_HUMAN	Q92930	RAB8B_HUMAN	RAB8B	Ras-related protein Rab-8B		+	
21.980205535888672	21.76673698425293	21.47416877746582	22.082477569580078	21.425390243530273	20.672277450561523	22.881954193115234	20.921218872070312	21.843767166137695	21.193490982055664	Homo sapiens	1:Experimental evidence at protein level	711	0	-0.63461513835221	21.6227567617419	-1.04044533255258	0.318724938640178	0.551042027815161	-5.63359602541608	0.496583953815004	0.258815276371194	sp|Q92945|FUBP2_HUMAN	Q92945	FUBP2_HUMAN	KHSRP	Far upstream element-binding protein 2		+	
23.01428985595703	18.05187225341797	17.318201065063477	17.902311325073242	16.900712966918945	21.52517318725586	22.26026725769043	22.103862762451172	21.237600326538086	20.92578125	Homo sapiens	1:Experimental evidence at protein level	438	4	0.800602148238433	20.1121880597984	0.479466633526371	0.640261175216621	0.803430228180414	-6.05195186825905	0.19364283255097	0.0950518324437963	sp|Q92947|GCDH_HUMAN	Q92947	GCDH_HUMAN	GCDH	Glutaryl-CoA dehydrogenase, mitochondrial		+	
17.66899871826172	20.598459243774414	18.246234893798828	19.435806274414062	17.590761184692383	18.019657135009766	20.92816162109375	18.521831512451172	20.21222686767578	18.450876235961914	Homo sapiens	1:Experimental evidence at protein level	898	6	-1.88497429376861	18.9636736575967	-2.72111774147783	0.0186282542854103	0.0907376257128051	-3.21748441798067	1.72982784235211	1.04221258889321	sp|Q92973|TNPO1_HUMAN	Q92973	TNPO1_HUMAN	TNPO1	Transportin-1		+	
21.001644134521484	20.792922973632812	20.46521759033203	17.71969985961914	20.51551628112793	19.252105712890625	18.311880111694336	19.79146957397461	18.70713233947754	18.620887756347656	Homo sapiens	1:Experimental evidence at protein level	411	4	-0.363671969054284	19.5191619540923	-0.37460923320276	0.714513754566691	0.848056063280465	-6.0976582903732	0.145989406516232	0.0715754364596447	sp|Q969G3|SMCE1_HUMAN	Q969G3	SMCE1_HUMAN	SMARCE1	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1		+	
22.154346466064453	20.36058807373047	17.315290451049805	20.961084365844727	17.054216384887695	21.49481773376465	20.07010269165039	18.954334259033203	21.591337203979492	17.855161666870117	Homo sapiens	1:Experimental evidence at protein level	261	4	1.35988022503658	19.7714764674002	2.06051237681673	0.0618091657244197	0.191340902550083	-4.29934769284186	1.20894711830311	0.71819218181274	sp|Q969G5|CAVN3_HUMAN	Q969G5	CAVN3_HUMAN	CAVIN3	Caveolae-associated protein 3		+	
24.366975784301758	24.533023834228516	24.67136001586914	24.79226303100586	25.089275360107422	22.742172241210938	23.833452224731445	22.80381965637207	23.71916961669922	23.47634506225586	Homo sapiens	1:Experimental evidence at protein level	106	0	-0.23728865442774	24.0061423104895	-0.281264049218155	0.783318359100543	0.896157121586157	-6.12910795832859	0.106061694518774	0.0476158396062133	sp|Q969Q0|RL36L_HUMAN	Q969Q0	RL36L_HUMAN	RPL36AL	Ribosomal protein eL42-like		+	
20.564844131469727	18.61808204650879	18.629711151123047	17.266963958740234	17.405912399291992	19.977752685546875	18.866683959960938	17.695009231567383	20.125808715820312	18.296512603759766	Homo sapiens	1:Experimental evidence at protein level	686	6	0.762345047963436	18.7384150823196	1.02887470494067	0.323912489663916	0.555804385673311	-5.64494887825314	0.489572305810313	0.255078030667312	sp|Q969X6|UTP4_HUMAN	Q969X6	UTP4_HUMAN	UTP4	U3 small nucleolar RNA-associated protein 4 homolog		+	
19.56890106201172	18.883142471313477	16.895549774169922	17.960336685180664	18.24054718017578	21.518211364746094	22.653934478759766	20.13279151916504	21.540958404541016	19.68290901184082	Homo sapiens	1:Experimental evidence at protein level	631	4	-0.576650189707287	19.6983393616905	-0.462498959640553	0.652030820259176	0.810365862924319	-6.06008326891186	0.185731875507125	0.0913188621392109	sp|Q969Z0|FAKD4_HUMAN	Q969Z0	FAKD4_HUMAN	TBRG4	FAST kinase domain-containing protein 4		+	
21.470273971557617	21.507436752319336	22.43807029724121	20.940038681030273	22.010589599609375	21.57240104675293	18.535066604614258	22.565200805664062	21.25597381591797	20.87540054321289	Homo sapiens	1:Experimental evidence at protein level	483	1	1.3032107496455	21.3215738706879	1.59084926492342	0.137733302852154	0.323280757471637	-4.98470612874392	0.860961037983957	0.490420144978899	sp|Q96A33|CCD47_HUMAN	Q96A33	CCD47_HUMAN	CCDC47	PAT complex subunit CCDC47		+	
22.89920425415039	20.716140747070312	23.081159591674805	22.315948486328125	22.979276657104492	21.391939163208008	21.029340744018555	21.06570053100586	19.96285629272461	20.66470718383789	Homo sapiens	1:Experimental evidence at protein level	216	0	0.806162514384486	21.6139529908416	0.856981842474737	0.408311139573481	0.632283240912141	-5.80084140177848	0.389008771462505	0.199088329298338	sp|Q96A35|RM24_HUMAN	Q96A35	RM24_HUMAN	MRPL24	Large ribosomal subunit protein uL24m		+	
20.789775848388672	20.175230026245117	19.158897399902344	19.174827575683594	16.84906578063965	20.106456756591797	18.86656379699707	18.771373748779297	18.12077522277832	17.539592742919922	Homo sapiens	1:Experimental evidence at protein level	148	5	0.0540773911743457	18.9505915238957	0.0657674509314539	0.94865033901761	0.97658786229035	-6.16775137967679	0.0228938337453716	0.01028867773066	sp|Q96A72|MGN2_HUMAN	Q96A72	MGN2_HUMAN	MAGOHB	Protein mago nashi homolog 2		+	
19.57034683227539	21.113616943359375	19.731008529663086	17.897254943847656	19.702022552490234	18.142932891845703	22.706802368164062	19.594972610473633	22.083438873291016	18.86530303955078	Homo sapiens	1:Experimental evidence at protein level	644	3	-2.4426598163047	19.9334658875492	-2.48313660738953	0.0288642165897943	0.121069352918304	-3.61760772379092	1.53964022528977	0.916965778763892	sp|Q96AE4|FUBP1_HUMAN	Q96AE4	FUBP1_HUMAN	FUBP1	Far upstream element-binding protein 1		+	
23.03172492980957	22.167734146118164	23.673887252807617	23.689435958862305	23.722564697265625	22.111751556396484	22.60100555419922	23.13956642150879	23.615413665771484	23.13174057006836	Homo sapiens	1:Experimental evidence at protein level	307	0	0.764778337804497	23.0911563033184	1.25742050654162	0.232618206532763	0.462175647190094	-5.40202935900434	0.633356296970969	0.335192941958591	sp|Q96AG4|LRC59_HUMAN	Q96AG4	LRC59_HUMAN	LRRC59	Leucine-rich repeat-containing protein 59		+	
20.60135841369629	18.979175567626953	21.189834594726562	21.09756088256836	18.78557014465332	21.1424503326416	19.436603546142578	21.525394439697266	20.989381790161133	21.629995346069336	Homo sapiens	1:Experimental evidence at protein level	186	3	1.77746258809669	20.5384610601013	2.24129786781436	0.0447779263636611	0.154669218208102	-4.01341928431597	1.34893602218333	0.810596109652549	sp|Q96BM9|ARL8A_HUMAN	Q96BM9	ARL8A_HUMAN	ARL8A	ADP-ribosylation factor-like protein 8A		+	
20.276702880859375	18.55855941772461	19.858665466308594	20.9907169342041	19.28076171875	21.545669555664062	22.745702743530273	21.153512954711914	22.04808807373047	21.523365020751953	Homo sapiens	1:Experimental evidence at protein level	320	1	0.611633975634341	20.7936591621164	0.595067417586249	0.562896527589206	0.752346363724968	-5.98913302581391	0.249571430418672	0.123582173739139	sp|Q96C36|P5CR2_HUMAN	Q96C36	P5CR2_HUMAN	PYCR2	Pyrroline-5-carboxylate reductase 2		+	
21.620019912719727	17.912824630737305	20.665145874023438	19.737083435058594	18.154491424560547	20.617828369140625	20.074665069580078	20.515317916870117	17.975595474243164	18.210407257080078	Homo sapiens	1:Experimental evidence at protein level	384	4	1.03151973337154	19.5436287720255	0.980194661984853	0.346416592714076	0.584094478285892	-5.69155015119529	0.460401314254055	0.233516899326652	sp|Q96CB9|NSUN4_HUMAN	Q96CB9	NSUN4_HUMAN	NSUN4	5-cytosine rRNA methyltransferase NSUN4		+	
18.601652145385742	19.3629150390625	20.98472785949707	19.8055419921875	18.0886287689209	20.960472106933594	20.509653091430664	21.69912338256836	20.956392288208008	20.85375213623047	Homo sapiens	1:Experimental evidence at protein level	445	3	0.181384353485782	20.1802857397643	0.183740017162112	0.857298018578828	0.935127378683692	-6.15251131556883	0.066868180030732	0.0291292275322289	sp|Q96CS3|FAF2_HUMAN	Q96CS3	FAF2_HUMAN	FAF2	FAS-associated factor 2		+	
18.77809715270996	18.529165267944336	19.742460250854492	20.41535758972168	18.92363166809082	19.93316650390625	19.524009704589844	20.502077102661133	21.111351013183594	20.711219787597656	Homo sapiens	1:Experimental evidence at protein level	486	4	1.06519105753864	19.8178555439014	1.3598701712249	0.198973067573094	0.417290738938018	-5.28116055201135	0.70120570447453	0.379561253612629	sp|Q96CU9|FXRD1_HUMAN	Q96CU9	FXRD1_HUMAN	FOXRED1	FAD-dependent oxidoreductase domain-containing protein 1		+	
21.28190040588379	20.62495994567871	21.677854537963867	20.950963973999023	22.17632484436035	17.570409774780273	18.39027214050293	18.409420013427734	19.03644371032715	21.02783966064453	Homo sapiens	1:Experimental evidence at protein level	435	4	0.227742997021522	20.1243136384043	0.174501888850587	0.86439229693809	0.93656721763227	-6.15422286065276	0.0632891120018778	0.0284610477610457	sp|Q96CW1|AP2M1_HUMAN	Q96CW1	AP2M1_HUMAN	AP2M1	AP-2 complex subunit mu		+	
18.70006561279297	18.361446380615234	18.558441162109375	18.84213638305664	18.067115783691406	20.74650001525879	21.390975952148438	21.613798141479492	19.997941970825195	21.408843994140625	Homo sapiens	1:Experimental evidence at protein level	544	4	-0.259563012559756	19.766430654608	-0.225297494035512	0.825554339930024	0.920161363186913	-6.14372803638975	0.0832543351752021	0.0361360063537712	sp|Q96D53|COQ8B_HUMAN	Q96D53	COQ8B_HUMAN	COQ8B	Atypical kinase COQ8B, mitochondrial		+	
19.12067413330078	19.756227493286133	20.876270294189453	20.53557586669922	19.89980697631836	22.26593589782715	18.91728401184082	21.133636474609375	22.429990768432617	18.574119567871094	Homo sapiens	1:Experimental evidence at protein level	357	3	1.77129393477886	20.3483794414791	1.79482511976205	0.0979943619760036	0.256104496010363	-4.69891987270885	1.00879891036003	0.591582797262332	sp|Q96DI7|SNR40_HUMAN	Q96DI7	SNR40_HUMAN	SNRNP40	U5 small nuclear ribonucleoprotein 40 kDa protein		+	
22.320722579956055	20.480690002441406	21.54913330078125	21.444419860839844	21.77837371826172	20.886837005615234	21.92628288269043	20.64453887939453	22.326053619384766	21.338279724121094	Homo sapiens	1:Experimental evidence at protein level	380	0	0.577787262697221	21.4685034067414	0.886317770420479	0.392932091997091	0.623955012092832	-5.77597239590115	0.405682499546352	0.204846722343498	sp|Q96DV4|RM38_HUMAN	Q96DV4	RM38_HUMAN	MRPL38	Large ribosomal subunit protein mL38		+	
19.967487335205078	18.343130111694336	19.003267288208008	20.49100112915039	17.657258987426758	20.439970016479492	19.5567569732666	18.54636001586914	20.75708770751953	18.913721084594727	Homo sapiens	1:Experimental evidence at protein level	390	5	1.49484364143776	19.363361331866	2.52769513394562	0.0266011312519741	0.115498202464641	-3.54336204606389	1.57509989396881	0.937424774782764	sp|Q96E39|RMXL1_HUMAN	Q96E39	RMXL1_HUMAN	RBMXL1	RNA binding motif protein, X-linked-like-1		+	
20.992780685424805	20.28397560119629	18.71433448791504	20.744218826293945	19.975318908691406	19.313478469848633	19.367938995361328	19.956769943237305	19.986282348632812	19.5574951171875	Homo sapiens	1:Experimental evidence at protein level	360	2	0.461804661425912	19.8904266433056	0.622989018640635	0.544996971608093	0.739172539336724	-5.97204890408844	0.263605910966566	0.131254175765298	sp|Q96EE3|SEH1_HUMAN	Q96EE3	SEH1_HUMAN	SEH1L	Nucleoporin SEH1		+	
22.088939666748047	20.213027954101562	21.44308853149414	21.574609756469727	20.374801635742188	21.15259552001953	22.812971115112305	21.005563735961914	22.399736404418945	20.652183532714844	Homo sapiens	1:Experimental evidence at protein level	112	0	0.334501702927636	21.3664957183664	0.490564464254916	0.632617822715305	0.799526196000932	-6.04648128000619	0.198858576887772	0.0971673022838829	sp|Q96EL3|RM53_HUMAN	Q96EL3	RM53_HUMAN	MRPL53	Large ribosomal subunit protein mL53		+	
20.868005752563477	21.31743812561035	20.556135177612305	21.003719329833984	20.680347442626953	18.605276107788086	21.487871170043945	17.395511627197266	18.96483612060547	17.603731155395508	Homo sapiens	1:Experimental evidence at protein level	407	4	-1.49606825953459	19.846771262017	-1.3350191754889	0.206744072956951	0.427658047857442	-5.31111644596341	0.68456693216955	0.368903350813179	sp|Q96EP5|DAZP1_HUMAN	Q96EP5	DAZP1_HUMAN	DAZAP1	DAZ-associated protein 1		+	
18.847196578979492	18.160938262939453	18.927350997924805	19.41798210144043	18.791484832763672	21.2719783782959	21.89913558959961	21.225143432617188	20.658180236816406	21.966930389404297	Homo sapiens	1:Experimental evidence at protein level	480	2	0.0660129384583215	20.1148304219597	0.0558924391852618	0.956351049905193	0.977730462644349	-6.16837423476384	0.0193826610172733	0.00978085351495168	sp|Q96EY1|DNJA3_HUMAN	Q96EY1	DNJA3_HUMAN	DNAJA3	DnaJ homolog subfamily A member 3, mitochondrial		+	
22.1251277923584	21.26485824584961	21.719980239868164	21.407636642456055	22.577865600585938	22.326528549194336	22.31700897216797	21.13319206237793	21.380685806274414	18.32926368713379	Homo sapiens	1:Experimental evidence at protein level	689	1	0.0588880757765899	21.4538969104347	0.0615260870610625	0.951957214179643	0.977122246276537	-6.16803127866869	0.0213825705895336	0.0100510989607204	sp|Q96EY7|PTCD3_HUMAN	Q96EY7	PTCD3_HUMAN	PTCD3	Small ribosomal subunit protein mS39		+	
