P1_LN	P1_PT	P2_ANT	P2_NCT	P2_PT	P3_ANT	P3_NCT	P3_PT	P4_ANT	P4_NCT	P4_PT	P5_ANT	P5_LN	P5_NCT	P5_PT	P6_ANT	P6_LN	P6_NCT	P6_PT	P7_ANT	P7_LN	P7_NCT	P7_PT	Organism	Protein.Existence	Protein.Length	Number.Of.Imputations	ANT_vs_LN_logFC	ANT_vs_LN_AveExpr	ANT_vs_LN_t	ANT_vs_LN_P.Value	ANT_vs_LN_adj.P.Val	ANT_vs_LN_B	ANT_vs_LN_-log(P.Value)	ANT_vs_LN_-log(adj.P.Val)	Protein	Protein.ID	Entry.Name	Gene	Description	Indistinguishable.Proteins	ANT_vs_LN_Valid	ANT_vs_LN_Significant
20.44399070739746	19.89781951904297	20.372373580932617	18.68905258178711	20.26576042175293	18.970054626464844	18.717103958129883	18.66487693786621	18.619421005249023	20.590923309326172	18.597665786743164	18.237789154052734	19.777326583862305	19.09544563293457	18.953466415405273	18.90518569946289	19.59579086303711	19.01219940185547	20.212177276611328	19.029159545898438	20.178180694580078	19.18730926513672	19.44552230834961	Homo sapiens	1:Experimental evidence at protein level	622	10	0.139566719159188	19.3650794902268	0.33154213327488	0.743029150707552	0.821422847296832	-6.62900128698479	0.128994147554243	0.0854332217198313	sp|Q8NBJ5|GT251_HUMAN	Q8NBJ5	GT251_HUMAN	COLGALT1	Procollagen galactosyltransferase 1		+	
17.648317337036133	18.032211303710938	18.89102554321289	18.455459594726562	16.793947219848633	18.50800323486328	19.038665771484375	17.757949829101562	18.94061279296875	17.55172348022461	19.758691787719727	18.227401733398438	18.625022888183594	18.648990631103516	18.783767700195312	18.99403190612793	18.75922203063965	18.88395118713379	18.61916160583496	18.858644485473633	19.585662841796875	18.1796932220459	19.535785675048828	Homo sapiens	1:Experimental evidence at protein level	331	16	-0.890318419133632	18.573833880799	-1.86072545480046	0.0747177935776203	0.152530773301786	-5.0269935481623	1.12657596133916	0.81664252794412	sp|Q8NBN7|RDH13_HUMAN	Q8NBN7	RDH13_HUMAN	RDH13	Retinol dehydrogenase 13		+	
17.769975662231445	17.73567771911621	20.054227828979492	19.412309646606445	19.031429290771484	19.78074073791504	18.9414005279541	18.627525329589844	19.98516273498535	19.6979923248291	19.598325729370117	20.136354446411133	20.25914192199707	19.985763549804688	19.08812141418457	19.3717041015625	17.79241371154785	18.404247283935547	17.911041259765625	19.092742919921875	18.95246696472168	19.16861915588379	19.675762176513672	Homo sapiens	1:Experimental evidence at protein level	300	10	-1.87012582420488	19.1607725124434	-4.23258496822838	0.000277455378833415	0.00138111121908189	0.182621568230707	3.55680685140477	2.85977134684595	sp|Q8NBQ5|DHB11_HUMAN	Q8NBQ5	DHB11_HUMAN	HSD17B11	Estradiol 17-beta-dehydrogenase 11		+	+
21.176660537719727	21.7803955078125	21.82100486755371	21.8134765625	21.90648651123047	21.297975540161133	20.810501098632812	21.962032318115234	21.241865158081055	21.411813735961914	22.051143646240234	21.011127471923828	21.666025161743164	22.24221420288086	21.241470336914062	19.372072219848633	21.365520477294922	21.678997039794922	21.96406364440918	20.866966247558594	22.359952926635742	21.68364143371582	21.345909118652344	Homo sapiens	1:Experimental evidence at protein level	432	1	-0.205688010280724	21.4802293468855	-0.574810693219258	0.570613742813795	0.686519659322847	-6.51706452228818	0.24365777288868	0.163347021700086	sp|Q8NBS9|TXND5_HUMAN	Q8NBS9	TXND5_HUMAN	TXNDC5	Thioredoxin domain-containing protein 5		+	
19.583576202392578	20.746187210083008	20.234188079833984	18.959808349609375	17.664016723632812	19.556686401367188	18.74675178527832	21.43450164794922	18.622793197631836	18.315149307250977	17.948997497558594	19.055707931518555	20.22001838684082	18.325658798217773	21.176273345947266	19.836915969848633	21.484251022338867	17.9438419342041	21.997800827026367	19.131134033203125	20.16629981994629	18.774921417236328	20.174373626708984	Homo sapiens	1:Experimental evidence at protein level	429	14	0.0983127480568271	19.5614539856561	0.153887661091199	0.87894761184575	0.91972957262609	-6.67305772402567	0.0560370095272952	0.0363398491552068	sp|Q8NBX0|SCPDL_HUMAN	Q8NBX0	SCPDL_HUMAN	SCCPDH	Saccharopine dehydrogenase-like oxidoreductase		+	
20.353200912475586	20.21822738647461	19.301090240478516	18.080747604370117	21.181833267211914	18.83890151977539	19.15231704711914	19.538429260253906	20.584699630737305	20.374114990234375	19.14263916015625	19.1514892578125	20.848196029663086	19.83477210998535	20.337364196777344	18.22710418701172	20.83396339416504	19.421911239624023	20.583526611328125	18.499475479125977	20.13021469116211	19.805477142333984	19.78784942626953	Homo sapiens	1:Experimental evidence at protein level	408	8	0.592533374969584	19.7405915419696	1.39406423924604	0.175702501924864	0.28997385448283	-5.72739708776715	0.755222054301936	0.537641158534574	sp|Q8NC51|SERB1_HUMAN	Q8NC51	SERB1_HUMAN	SERBP1	SERPINE1 mRNA-binding protein 1		+	
20.101837158203125	19.991735458374023	19.48917579650879	19.12237548828125	20.35035514831543	18.28319549560547	18.859636306762695	17.05299186706543	18.279556274414062	18.232053756713867	20.52996253967285	19.23656463623047	18.161020278930664	18.48484230041504	17.496673583984375	19.29117202758789	19.68852996826172	18.846094131469727	20.102449417114258	18.138431549072266	19.565664291381836	18.403959274291992	19.231075286865234	Homo sapiens	1:Experimental evidence at protein level	518	15	-0.226432520967165	18.9982792579038	-0.375509587948773	0.71048417540613	0.797918417593758	-6.61315795102627	0.148445590657456	0.0980415104037608	sp|Q8NCA5|FA98A_HUMAN	Q8NCA5	FA98A_HUMAN	FAM98A	Protein FAM98A		+	
21.285667419433594	21.67913246154785	20.825363159179688	20.31368064880371	21.568696975708008	20.87225341796875	20.563838958740234	21.320035934448242	20.457294464111328	21.131711959838867	21.481321334838867	20.579158782958984	21.027286529541016	20.71172523498535	21.29643440246582	18.0135440826416	22.198627471923828	20.780147552490234	21.88596534729004	20.01261329650879	20.613988876342773	20.838016510009766	21.03891372680664	Homo sapiens	1:Experimental evidence at protein level	288	1	0.270012010548896	20.883886982117	0.684810765699026	0.499833859511058	0.628362566242473	-6.4472319699693	0.301174327439798	0.201789695303886	sp|Q8NCW5|NNRE_HUMAN	Q8NCW5	NNRE_HUMAN	NAXE	NAD(P)H-hydrate epimerase		+	
19.535381317138672	20.113990783691406	18.52995491027832	18.874267578125	19.44123649597168	18.716081619262695	18.902271270751953	19.739295959472656	19.193578720092773	19.546451568603516	19.58202362060547	19.126161575317383	20.37785530090332	19.11710548400879	19.770442962646484	18.873271942138672	19.676652908325195	19.305583953857422	19.616744995117188	19.086849212646484	20.926212310791016	18.475284576416016	20.376447677612305	Homo sapiens	1:Experimental evidence at protein level	845	11	0.365887174709048	19.4243325431415	1.22308820780494	0.232827495656172	0.360356123930156	-5.94149101403724	0.632965733186118	0.44326809309538	sp|Q8NE71|ABCF1_HUMAN	Q8NE71	ABCF1_HUMAN	ABCF1	ATP-binding cassette sub-family F member 1		+	
19.93184471130371	19.194480895996094	19.73121452331543	18.80207633972168	19.71810531616211	18.014312744140625	19.54522132873535	17.84636116027832	18.845626831054688	18.499826431274414	18.60360336303711	18.593767166137695	17.12376594543457	18.183185577392578	17.965076446533203	19.346681594848633	18.894779205322266	18.800220489501953	19.58894157409668	18.967527389526367	18.287540435791016	19.196704864501953	18.535085678100586	Homo sapiens	1:Experimental evidence at protein level	587	12	-1.1592499967774	18.8001500216322	-2.26918752412484	0.0322469628811021	0.0760349440564934	-4.29276798543996	1.49151118230283	1.11898676925751	sp|Q8NFF5|FAD1_HUMAN	Q8NFF5	FAD1_HUMAN	FLAD1	FAD synthase		+	
19.377288818359375	19.407140731811523	19.890474319458008	19.5661563873291	18.73886489868164	18.221864700317383	18.2425537109375	19.412555694580078	18.245786666870117	18.445899963378906	17.443857192993164	19.815135955810547	19.506296157836914	18.60456085205078	19.631200790405273	20.03064727783203	19.532800674438477	18.63131332397461	19.794639587402344	19.393512725830078	19.933025360107422	18.625768661499023	19.359167098999023	Homo sapiens	1:Experimental evidence at protein level	380	13	-0.517006945656103	19.1262610281506	-1.1134678121438	0.276216722647162	0.408767570331897	-6.06571686542154	0.558750032008159	0.388523566358109	sp|Q8NFH3|NUP43_HUMAN	Q8NFH3	NUP43_HUMAN	NUP43	Nucleoporin Nup43		+	
17.42209243774414	19.13182258605957	19.179628372192383	18.500228881835938	17.67972183227539	19.004192352294922	19.438270568847656	19.041271209716797	18.384654998779297	18.10413360595703	17.354093551635742	18.486326217651367	17.028366088867188	19.396997451782227	17.924819946289062	18.26709747314453	19.361181259155273	18.64021110534668	18.24532699584961	18.75838851928711	17.027488708496094	19.343515396118164	17.319534301757812	Homo sapiens	1:Experimental evidence at protein level	115	17	-1.75336111436955	18.4057374633573	-3.78642174288668	0.000868063646735653	0.00358276185185368	-0.916388981238412	3.06144843103005	2.44578205866703	sp|Q8NFU3|TSTD1_HUMAN	Q8NFU3	TSTD1_HUMAN	TSTD1	Thiosulfate:glutathione sulfurtransferase		+	+
19.329517364501953	18.991443634033203	19.5779972076416	18.499849319458008	17.151086807250977	19.517404556274414	18.87940788269043	18.82069969177246	18.84442710876465	17.737247467041016	19.22184944152832	18.489107131958008	17.307300567626953	19.233457565307617	19.27869415283203	18.683130264282227	19.230506896972656	18.761198043823242	20.083402633666992	19.169408798217773	20.263521194458008	18.84116554260254	20.278627395629883	Homo sapiens	1:Experimental evidence at protein level	306	13	-0.833085748855133	18.9673121126687	-1.57787577077257	0.127305324204678	0.228131140974784	-5.47092560824211	0.895153432761432	0.641815427435325	sp|Q8NFV4|ABHDB_HUMAN	Q8NFV4	ABHDB_HUMAN	ABHD11	sn-1-specific diacylglycerol lipase ABHD11		+	
16.1355037689209	19.75417137145996	18.93169403076172	18.24875831604004	19.12787628173828	18.66885757446289	19.313873291015625	20.35917854309082	19.949142456054688	20.201473236083984	20.591449737548828	19.119426727294922	20.79796600341797	20.387849807739258	20.15778160095215	18.849515914916992	20.369266510009766	18.532978057861328	20.839094161987305	19.26926040649414	19.88678741455078	19.25225830078125	19.83293342590332	Homo sapiens	1:Experimental evidence at protein level	434	10	-0.668557780959837	19.4978082090124	-1.15842334160826	0.257759554684329	0.388928072714137	-6.01603288653449	0.588785227228651	0.410130708472931	sp|Q8NFW8|NEUA_HUMAN	Q8NFW8	NEUA_HUMAN	CMAS	N-acylneuraminate cytidylyltransferase		+	
19.79353904724121	16.714094161987305	18.99183464050293	19.33695411682129	18.933731079101562	18.409442901611328	19.952423095703125	17.746501922607422	18.267353057861328	18.85215950012207	19.319700241088867	18.75545883178711	17.491695404052734	18.652740478515625	18.320016860961914	18.357398986816406	17.44590950012207	18.852697372436523	20.159032821655273	18.359333038330078	15.74000072479248	19.077848434448242	18.27901268005371	Homo sapiens	1:Experimental evidence at protein level	583	16	-1.674965305491	18.5259926489906	-2.75338192831814	0.0108908888495621	0.0306548986443177	-3.30543096344388	1.9629366742656	1.51350011546192	sp|Q8NHH9|ATLA2_HUMAN	Q8NHH9	ATLA2_HUMAN	ATL2	Atlastin-2		+	+
18.120708465576172	16.395217895507812	18.769262313842773	19.00489044189453	16.749011993408203	18.49135398864746	18.065841674804688	17.90459442138672	19.151222229003906	18.402463912963867	17.21625328063965	18.43191909790039	20.239547729492188	18.341411590576172	18.04543685913086	18.75651741027832	20.04698371887207	18.529443740844727	17.317428588867188	18.334566116333008	18.032665252685547	18.6873722076416	19.054149627685547	Homo sapiens	1:Experimental evidence at protein level	300	18	-0.359845184443973	18.3594894494034	-0.790811727396572	0.436574953023447	0.57892004681946	-6.368865834174	0.359941184054586	0.237381411441436	sp|Q8NHV1|GIMA7_HUMAN	Q8NHV1	GIMA7_HUMAN	GIMAP7	GTPase IMAP family member 7		+	
18.993167877197266	18.2567138671875	19.21678352355957	19.582448959350586	18.06036949157715	17.8791446685791	19.035011291503906	17.446950912475586	18.672338485717773	18.475570678710938	17.69839859008789	18.56647300720215	18.471742630004883	18.509334564208984	18.733915328979492	18.886865615844727	19.036056518554688	19.8162841796875	17.988258361816406	18.97762107849121	19.128036499023438	19.362329483032227	18.41496467590332	Homo sapiens	1:Experimental evidence at protein level	1593	14	-0.601265627085446	18.6715179543543	-1.57864592908465	0.127128338912577	0.228131140974784	-5.46979600548565	0.895757627561705	0.641815427435325	sp|Q8NI27|THOC2_HUMAN	Q8NI27	THOC2_HUMAN	THOC2	THO complex subunit 2		+	
17.886167526245117	15.58602523803711	19.243179321289062	19.111534118652344	18.295501708984375	18.79442024230957	19.043611526489258	16.829593658447266	18.39301872253418	17.627235412597656	17.199647903442383	18.839210510253906	17.500282287597656	18.525381088256836	17.64076042175293	18.31764030456543	17.891620635986328	18.493789672851562	18.430559158325195	19.549720764160156	17.985212326049805	19.49814224243164	18.351394653320312	Homo sapiens	1:Experimental evidence at protein level	895	14	-1.82868197055489	18.2365137213255	-3.70768866349492	0.00105960647645003	0.00425223185337603	-1.10749931315186	2.97485539590339	2.37138306355217	sp|Q8NI36|WDR36_HUMAN	Q8NI36	WDR36_HUMAN	WDR36	WD repeat-containing protein 36		+	+
19.21988296508789	18.15361976623535	19.511810302734375	18.952009201049805	18.68863296508789	19.043331146240234	19.3183650970459	18.455934524536133	18.67586898803711	19.59482192993164	17.414451599121094	18.77742576599121	20.108264923095703	18.673091888427734	20.426424026489258	18.64093017578125	19.328733444213867	18.67978286743164	20.216035842895508	18.695531845092773	17.907358169555664	18.610546112060547	20.67752456665039	Homo sapiens	1:Experimental evidence at protein level	1214	14	-0.565753965902058	19.0343641045975	-1.10338674126239	0.280484020782799	0.412604553557503	-6.07661484859243	0.552091875525571	0.384465983406047	sp|Q8TAQ2|SMRC2_HUMAN	Q8TAQ2	SMRC2_HUMAN	SMARCC2	SWI/SNF complex subunit SMARCC2		+	
19.04061508178711	19.119075775146484	19.969392776489258	18.86528205871582	18.34459686279297	18.94168472290039	19.124370574951172	16.99164581298828	19.41244125366211	18.52843475341797	17.242080688476562	19.07770538330078	17.439708709716797	18.664546966552734	17.950597763061523	19.501876831054688	19.252490997314453	18.795856475830078	18.128650665283203	19.65161895751953	18.38811683654785	18.613971710205078	19.11813735961914	Homo sapiens	1:Experimental evidence at protein level	608	10	-1.71058132644715	18.7160225833814	-4.00760059959292	0.000494096786676398	0.00224514370159441	-0.374522291555302	3.30618797050493	2.64875585652605	sp|Q8TAT6|NPL4_HUMAN	Q8TAT6	NPL4_HUMAN	NPLOC4	Nuclear protein localization protein 4 homolog		+	+
19.985212326049805	20.1341495513916	18.70079803466797	18.735698699951172	18.84181785583496	18.902795791625977	18.417835235595703	20.094436645507812	19.031360626220703	19.005416870117188	20.214284896850586	19.085630416870117	20.230472564697266	18.581968307495117	20.064306259155273	19.27597999572754	19.89276885986328	18.851085662841797	19.91084098815918	18.932649612426758	20.538196563720703	19.11372184753418	18.977996826171875	Homo sapiens	1:Experimental evidence at protein level	463	12	0.329617336112339	19.3646406729129	1.03375068914793	0.311259654201709	0.44378872092218	-6.14943099032018	0.50687716936928	0.352823739741473	sp|Q8TBC4|UBA3_HUMAN	Q8TBC4	UBA3_HUMAN	UBA3	NEDD8-activating enzyme E1 catalytic subunit		+	
19.308576583862305	20.102725982666016	19.382047653198242	18.503263473510742	19.620670318603516	18.20818328857422	18.888931274414062	21.34961700439453	18.07090187072754	17.79217529296875	18.214624404907227	19.15689468383789	17.93560218811035	18.251914978027344	20.529865264892578	17.846023559570312	19.25474739074707	18.411865234375	19.02464485168457	18.672788619995117	20.35245704650879	18.50874137878418	19.560359954833984	Homo sapiens	1:Experimental evidence at protein level	421	14	-0.153942232399235	18.9913585035131	-0.308342061249152	0.760405190287382	0.834636955807716	-6.63657419282655	0.11895492743853	0.078502389636246	sp|Q8TBX8|PI42C_HUMAN	Q8TBX8	PI42C_HUMAN	PIP4K2C	Phosphatidylinositol 5-phosphate 4-kinase type-2 gamma		+	
19.352130889892578	19.844562530517578	18.976806640625	18.902877807617188	19.46131134033203	19.4975643157959	19.406208038330078	18.809144973754883	18.713573455810547	17.977745056152344	18.21282196044922	18.261877059936523	17.855947494506836	18.91135597229004	18.22781753540039	18.604684829711914	18.205520629882812	18.285337448120117	19.775026321411133	18.856966018676758	20.140989303588867	19.790185928344727	19.323448181152344	Homo sapiens	1:Experimental evidence at protein level	318	16	-0.740756971278735	18.9345536650738	-1.51818416044848	0.141653318718746	0.247191060427047	-5.55710096221721	0.848773246174574	0.606967239397971	sp|Q8TC12|RDH11_HUMAN	Q8TC12	RDH11_HUMAN	RDH11	Retinol dehydrogenase 11		+	
15.406449317932129	17.764781951904297	19.360363006591797	18.747394561767578	14.702569961547852	18.672531127929688	18.73350715637207	18.709009170532227	18.298376083374023	18.36748695373535	18.045326232910156	19.24180793762207	19.59111213684082	19.025632858276367	16.110591888427734	18.423099517822266	15.323894500732422	18.916975021362305	18.08251190185547	19.018333435058594	16.521203994750977	18.195199966430664	15.45952320098877	Homo sapiens	1:Experimental evidence at protein level	201	16	-2.89133373623435	17.8793305667475	-4.12325520144002	0.000367405795134496	0.00175784054215806	-0.0887456212371829	3.43485399779862	2.75502052334743	sp|Q8TCD5|NT5C_HUMAN	Q8TCD5	NT5C_HUMAN	NT5C	5'(3')-deoxyribonucleotidase, cytosolic type		+	+
